% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_plastic_azul_S21,im:Cap1_duto1_plastic_azul_S21,re:Cap1_duto1_plastic_diversos_S21,im:Cap1_duto1_plastic_diversos_S21,
5.225000000000000E+009,-6.114217302254171E-001,-5.504986396307278E-001,-6.094236588015825E-001,-5.564470114850237E-001,-6.116353751101612E-001,-5.504305563720591E-001,
5.230000000000000E+009,-6.187222914987172E-001,-5.449867744107124E-001,-6.163749130405393E-001,-5.505826010287864E-001,-6.188976139117755E-001,-5.450117199440733E-001,
5.235000000000000E+009,-6.242995216169944E-001,-5.390512340236788E-001,-6.214967890797509E-001,-5.446365996359723E-001,-6.245202842597610E-001,-5.390823779983660E-001,
5.240000000000000E+009,-6.302921281631898E-001,-5.317102798383484E-001,-6.271345076635464E-001,-5.374237132328454E-001,-6.304745616864437E-001,-5.317467886644917E-001,
5.245000000000000E+009,-6.368112808412444E-001,-5.251939805919620E-001,-6.333420454068969E-001,-5.310100250144756E-001,-6.370774508622320E-001,-5.250612479535741E-001,
5.250000000000000E+009,-6.419032477867817E-001,-5.184655402155298E-001,-6.380636920757989E-001,-5.246286343636062E-001,-6.420000743847975E-001,-5.183648410535158E-001,
5.255000000000000E+009,-6.450265839753759E-001,-5.111549174328856E-001,-6.412550276037354E-001,-5.178205698871722E-001,-6.452228077154365E-001,-5.110764654901431E-001,
5.260000000000000E+009,-6.486034554719571E-001,-5.044998866618217E-001,-6.449661966586251E-001,-5.115104725122653E-001,-6.487085316992389E-001,-5.043095745984801E-001,
5.265000000000000E+009,-6.527130585680466E-001,-4.983462457375855E-001,-6.491722336206469E-001,-5.057692070425890E-001,-6.527279330046798E-001,-4.981459963145862E-001,
5.270000000000000E+009,-6.555629903387749E-001,-4.916708695864738E-001,-6.522984079781171E-001,-4.995796755760880E-001,-6.555891924263773E-001,-4.915721431458440E-001,
5.275000000000000E+009,-6.592883164450488E-001,-4.849122770402646E-001,-6.565526912551414E-001,-4.931646767572111E-001,-6.593773911119694E-001,-4.847075397263614E-001,
5.280000000000000E+009,-6.620706225503198E-001,-4.790549625713367E-001,-6.597619843265836E-001,-4.874395707393684E-001,-6.620623463407442E-001,-4.789866167768881E-001,
5.285000000000000E+009,-6.648551148198897E-001,-4.729856041649631E-001,-6.628896813412293E-001,-4.815885762286184E-001,-6.649469616856369E-001,-4.728966209461861E-001,
5.290000000000000E+009,-6.669844282611288E-001,-4.668973778297627E-001,-6.655829399436012E-001,-4.756797028178085E-001,-6.669775907741973E-001,-4.666678135018102E-001,
5.295000000000000E+009,-6.690948745765879E-001,-4.618325375730707E-001,-6.681924872470099E-001,-4.705466264952759E-001,-6.689410914990993E-001,-4.615700790522489E-001,
5.300000000000000E+009,-6.708078837759048E-001,-4.570834473616673E-001,-6.705323748735493E-001,-4.657287622359762E-001,-6.706857421701163E-001,-4.568577846250843E-001,
5.305000000000000E+009,-6.736997274628466E-001,-4.529587711587337E-001,-6.738516298430823E-001,-4.615008408886247E-001,-6.734713990732852E-001,-4.528329618065154E-001,
5.310000000000000E+009,-6.767536354191489E-001,-4.482947239182287E-001,-6.772900610087094E-001,-4.567173557933918E-001,-6.765125800251622E-001,-4.481829243338794E-001,
5.315000000000000E+009,-6.790308012915960E-001,-4.449634538701958E-001,-6.801230393670343E-001,-4.533154855032575E-001,-6.787450679841949E-001,-4.449476107865286E-001,
5.320000000000000E+009,-6.815518972586852E-001,-4.405144490391408E-001,-6.833708820082938E-001,-4.486045474073313E-001,-6.813173156625467E-001,-4.405074174503553E-001,
5.325000000000000E+009,-6.860194141321108E-001,-4.370657239337196E-001,-6.884956264565626E-001,-4.446029919581815E-001,-6.858519931781304E-001,-4.371226717693648E-001,
5.330000000000000E+009,-6.894485095345948E-001,-4.344103399578264E-001,-6.922323706424067E-001,-4.412409101136771E-001,-6.893027749549814E-001,-4.345197799220282E-001,
5.335000000000000E+009,-6.947333286142924E-001,-4.294235536655670E-001,-6.977252775159333E-001,-4.355220216110949E-001,-6.946381559373618E-001,-4.294734277041606E-001,
5.340000000000000E+009,-6.992705758713137E-001,-4.260744320129206E-001,-7.022954620993117E-001,-4.314762969180288E-001,-6.992104243623200E-001,-4.260955348202873E-001,
5.345000000000000E+009,-7.050069996925685E-001,-4.222230644042870E-001,-7.080190772489160E-001,-4.269743347869563E-001,-7.050214783509466E-001,-4.221678950916504E-001,
5.350000000000000E+009,-7.119755867379003E-001,-4.176455408021864E-001,-7.147506186769368E-001,-4.217132365522783E-001,-7.119572426891636E-001,-4.175563488985428E-001,
5.355000000000000E+009,-7.176381099265010E-001,-4.118170897746813E-001,-7.200544972181600E-001,-4.154018903239350E-001,-7.175915397192944E-001,-4.116505712229884E-001,
5.360000000000000E+009,-7.247740899997515E-001,-4.052270466105044E-001,-7.266490598602597E-001,-4.086387908828780E-001,-7.246656147061354E-001,-4.051732020405348E-001,
5.365000000000000E+009,-7.300873945337635E-001,-3.977737623945076E-001,-7.314462742469780E-001,-4.009289902200178E-001,-7.298465422381347E-001,-3.976455758408835E-001,
5.370000000000000E+009,-7.347218099848772E-001,-3.896899535080421E-001,-7.357037780401957E-001,-3.930261152183847E-001,-7.344933905591372E-001,-3.896688607538402E-001,
5.375000000000000E+009,-7.396522833506936E-001,-3.814430587455785E-001,-7.405576764855197E-001,-3.848613421711096E-001,-7.395399190255177E-001,-3.814344287270074E-001,
5.380000000000000E+009,-7.440657289242789E-001,-3.735994529211363E-001,-7.447410184812473E-001,-3.771176056267663E-001,-7.437962579111321E-001,-3.736921308422285E-001,
5.385000000000000E+009,-7.465599071251566E-001,-3.655221990926111E-001,-7.472082427229772E-001,-3.690682948453070E-001,-7.463723623170283E-001,-3.655020954110414E-001,
5.390000000000000E+009,-7.499371306051108E-001,-3.567404815457598E-001,-7.505070337941361E-001,-3.604056028687063E-001,-7.496829978841566E-001,-3.567836984877140E-001,
5.395000000000000E+009,-7.524284651208030E-001,-3.493918044069435E-001,-7.530116691080595E-001,-3.531780185474709E-001,-7.521192895510802E-001,-3.495335441075765E-001,
5.400000000000000E+009,-7.546645513199282E-001,-3.423884942990601E-001,-7.553366234573844E-001,-3.462404783666004E-001,-7.543723878503725E-001,-3.425308930438349E-001,
5.405000000000000E+009,-7.563995936969479E-001,-3.357967174280803E-001,-7.571402370288078E-001,-3.397320717647357E-001,-7.561434890476132E-001,-3.360467324611814E-001,
5.410000000000000E+009,-7.573360068286738E-001,-3.293299926187273E-001,-7.582432589943887E-001,-3.333413128889707E-001,-7.573317347445496E-001,-3.296162662807365E-001,
5.415000000000000E+009,-7.594635066932751E-001,-3.227355333580186E-001,-7.605427564049110E-001,-3.265875214602153E-001,-7.594589920390976E-001,-3.228602540997995E-001,
5.420000000000000E+009,-7.603090325535817E-001,-3.170033966004092E-001,-7.617176433199069E-001,-3.209814201080189E-001,-7.602239268599144E-001,-3.171799532759107E-001,
5.425000000000000E+009,-7.623879191365851E-001,-3.130777887100101E-001,-7.641567079843685E-001,-3.167080456295749E-001,-7.623706479495717E-001,-3.132168652624892E-001,
5.430000000000000E+009,-7.650614770402063E-001,-3.083510671826838E-001,-7.668703862420143E-001,-3.115992636407008E-001,-7.649802368998087E-001,-3.086194870080159E-001,
5.435000000000000E+009,-7.675869834487079E-001,-3.022207403998588E-001,-7.693571256118474E-001,-3.050775515871707E-001,-7.676938150369711E-001,-3.023398348850088E-001,
5.440000000000000E+009,-7.701597259791992E-001,-2.978223380224485E-001,-7.718788337866571E-001,-3.005885528761887E-001,-7.702799172916652E-001,-2.980299153519294E-001,
5.445000000000000E+009,-7.742389132488856E-001,-2.912016492570629E-001,-7.759916712569365E-001,-2.937037443374114E-001,-7.744342418706744E-001,-2.913374899860031E-001,
5.450000000000000E+009,-7.779952636059836E-001,-2.861251035042148E-001,-7.796394072098696E-001,-2.883268533731762E-001,-7.781563609212450E-001,-2.860918251760899E-001,
5.455000000000000E+009,-7.820657107980280E-001,-2.790503205540517E-001,-7.836402607135746E-001,-2.809282878116328E-001,-7.822667352406000E-001,-2.789552802649350E-001,
5.460000000000000E+009,-7.860255753408504E-001,-2.724272194095359E-001,-7.873577674706077E-001,-2.740332761956902E-001,-7.861231118543730E-001,-2.723045141126844E-001,
5.465000000000000E+009,-7.887959359225452E-001,-2.664699790579303E-001,-7.898326763844081E-001,-2.679916587217601E-001,-7.888265545123882E-001,-2.663874406136766E-001,
5.470000000000000E+009,-7.933527699061846E-001,-2.592239576442121E-001,-7.941272549942146E-001,-2.605907824628054E-001,-7.933985620232616E-001,-2.591956290424687E-001,
5.475000000000000E+009,-7.963986182700507E-001,-2.514959418935602E-001,-7.969294198085800E-001,-2.528004819300914E-001,-7.964508187191522E-001,-2.513505313034201E-001,
5.480000000000000E+009,-8.013833822116389E-001,-2.434069831933476E-001,-8.016902455489516E-001,-2.446246524527644E-001,-8.013262329278124E-001,-2.432131569862371E-001,
5.485000000000000E+009,-8.049580946186370E-001,-2.365520745697226E-001,-8.049400641465052E-001,-2.377997821709568E-001,-8.048298026605152E-001,-2.363940146131189E-001,
5.490000000000000E+009,-8.085183390068478E-001,-2.282138838705723E-001,-8.084192872925826E-001,-2.296466725501289E-001,-8.085094970242439E-001,-2.281570429719857E-001,
5.495000000000000E+009,-8.118141145627512E-001,-2.192848997279746E-001,-8.117264536435734E-001,-2.207542872596268E-001,-8.118901200161143E-001,-2.191665831940255E-001,
5.500000000000000E+009,-8.147993862676158E-001,-2.104651631953949E-001,-8.144349805604708E-001,-2.118373527971134E-001,-8.148124353264402E-001,-2.102201919620819E-001,
5.505000000000000E+009,-8.174519565424472E-001,-2.025366345965417E-001,-8.168886916496403E-001,-2.040784386222618E-001,-8.173563829516295E-001,-2.023307208588104E-001,
5.510000000000000E+009,-8.195702286867815E-001,-1.928966785634841E-001,-8.189226957466282E-001,-1.944339895966840E-001,-8.194649153962521E-001,-1.926527675221269E-001,
5.515000000000000E+009,-8.213906710479338E-001,-1.839239903633813E-001,-8.206205328523831E-001,-1.856429116166779E-001,-8.212526711374955E-001,-1.837942568361675E-001,
5.520000000000000E+009,-8.227688353885792E-001,-1.756308762260626E-001,-8.219228863822475E-001,-1.774811944925520E-001,-8.226354470690395E-001,-1.754055879532268E-001,
5.525000000000000E+009,-8.235226904216925E-001,-1.662316518689735E-001,-8.227051689353475E-001,-1.682035625734509E-001,-8.232633585551559E-001,-1.660816010428808E-001,
5.530000000000000E+009,-8.244546998193250E-001,-1.585908561188071E-001,-8.236674571271296E-001,-1.605319549215247E-001,-8.242180949853316E-001,-1.584555131928798E-001,
5.535000000000000E+009,-8.250029234542702E-001,-1.496478349731897E-001,-8.241324101663394E-001,-1.516684646469738E-001,-8.247951560507002E-001,-1.496158458689417E-001,
5.540000000000000E+009,-8.246545843781471E-001,-1.413993433923557E-001,-8.238233860058408E-001,-1.435864072278180E-001,-8.245222168922826E-001,-1.413572895730105E-001,
5.545000000000000E+009,-8.257957250960898E-001,-1.332204886636851E-001,-8.250113040946802E-001,-1.354763794626810E-001,-8.257120346244518E-001,-1.330997260355379E-001,
5.550000000000000E+009,-8.251585480442817E-001,-1.264072686272535E-001,-8.246074210442036E-001,-1.285654214864531E-001,-8.250160883939349E-001,-1.262506856960053E-001,
5.555000000000000E+009,-8.263930685599057E-001,-1.188595271293803E-001,-8.257950451239978E-001,-1.209112007829535E-001,-8.261279930118166E-001,-1.186743218388406E-001,
5.560000000000000E+009,-8.269412448532639E-001,-1.117135741336272E-001,-8.263458729846001E-001,-1.137511918966084E-001,-8.266169715216957E-001,-1.116325029403372E-001,
5.565000000000000E+009,-8.272938375112319E-001,-1.043050835154094E-001,-8.266713304311130E-001,-1.062933308111786E-001,-8.268669806251645E-001,-1.043257253344820E-001,
5.570000000000000E+009,-8.284608602031377E-001,-9.720613936810391E-002,-8.278648969615952E-001,-9.898133936437266E-002,-8.280555718018507E-001,-9.733563688125003E-002,
5.575000000000000E+009,-8.292332885484213E-001,-9.053116312385906E-002,-8.283922574217175E-001,-9.216846034904727E-002,-8.288605449322948E-001,-9.070882272204242E-002,
5.580000000000000E+009,-8.303637919899385E-001,-8.271118007637411E-002,-8.293947027633309E-001,-8.454625274134070E-002,-8.301606443401367E-001,-8.301075692078044E-002,
5.585000000000000E+009,-8.312642290709320E-001,-7.499422602363873E-002,-8.303105306148200E-001,-7.664934588806091E-002,-8.311444241917386E-001,-7.509589120651748E-002,
5.590000000000000E+009,-8.320890836795702E-001,-6.686222527906593E-002,-8.309472074189390E-001,-6.847243033481325E-002,-8.319307844383426E-001,-6.699692736431086E-002,
5.595000000000000E+009,-8.332313545658961E-001,-5.913907215839773E-002,-8.318408230057294E-001,-6.079077464592338E-002,-8.330409090418501E-001,-5.930583974785747E-002,
5.600000000000000E+009,-8.338820563899889E-001,-4.987195341282698E-002,-8.323283281468499E-001,-5.169363464940241E-002,-8.337820062670003E-001,-5.008744137001960E-002,
5.605000000000000E+009,-8.347284627672132E-001,-4.212423364769193E-002,-8.330975655574164E-001,-4.396555596130947E-002,-8.345861056467208E-001,-4.234147487165734E-002,
5.610000000000000E+009,-8.343327191167653E-001,-3.462389528617971E-002,-8.326325744562928E-001,-3.646425680955508E-002,-8.343198880641709E-001,-3.478600983890456E-002,
5.615000000000000E+009,-8.350971274724898E-001,-2.553404151088799E-002,-8.332563851318402E-001,-2.747348748971060E-002,-8.351152815709282E-001,-2.563177477674981E-002,
5.620000000000000E+009,-8.363450152382963E-001,-1.741178688400075E-002,-8.343953594455272E-001,-1.949285975257981E-002,-8.362780789401771E-001,-1.746941763936408E-002,
5.625000000000000E+009,-8.359031841539913E-001,-8.525780842122650E-003,-8.338476106494783E-001,-1.074062555999674E-002,-8.358050478238663E-001,-8.627628516946448E-003,
5.630000000000000E+009,-8.364070240989974E-001,5.425019324547553E-004,-8.342268456617897E-001,-1.804169711869321E-003,-8.363826908645835E-001,3.696970107950946E-004,
5.635000000000000E+009,-8.361623055759713E-001,9.205003696840177E-003,-8.338076319139498E-001,6.751826289477370E-003,-8.361300532280004E-001,9.043667472383327E-003,
5.640000000000000E+009,-8.358158843727414E-001,1.805846269403143E-002,-8.333927987715053E-001,1.532550948954013E-002,-8.358365570026070E-001,1.793471241345220E-002,
5.645000000000000E+009,-8.355125356631815E-001,2.645770162010914E-002,-8.331146026031546E-001,2.347484394461341E-002,-8.355866568072656E-001,2.637013217445561E-002,
5.650000000000000E+009,-8.336982625461750E-001,3.592299759122802E-002,-8.313872275979954E-001,3.281555208037119E-002,-8.337221546387558E-001,3.600612437587430E-002,
5.655000000000000E+009,-8.325070452809188E-001,4.478907832238574E-002,-8.302439279813614E-001,4.144596960122234E-002,-8.324296580198778E-001,4.481597439011980E-002,
5.660000000000000E+009,-8.312081577042129E-001,5.291569971122547E-002,-8.290330785194080E-001,4.938496003069575E-002,-8.311290749835204E-001,5.290802049419654E-002,
5.665000000000000E+009,-8.294124155507501E-001,6.141248573944658E-002,-8.273575512542268E-001,5.777397518438944E-002,-8.293357561335276E-001,6.136433354129982E-002,
5.670000000000000E+009,-8.268795284323613E-001,6.858120726667942E-002,-8.249268839109922E-001,6.495665622947193E-002,-8.267886468398863E-001,6.854517012151556E-002,
5.675000000000000E+009,-8.252816122320676E-001,7.678747567036058E-002,-8.234139655648139E-001,7.306929046145690E-002,-8.251990809944956E-001,7.679627163098568E-002,
5.680000000000000E+009,-8.235846792745897E-001,8.437368337079154E-002,-8.218525698722026E-001,8.047565999859374E-002,-8.233789498556555E-001,8.434163923740227E-002,
5.685000000000000E+009,-8.221331913489330E-001,9.234049112552163E-002,-8.204863828737775E-001,8.860310733968244E-002,-8.219356571471058E-001,9.232051787147025E-002,
5.690000000000000E+009,-8.191582554616306E-001,1.000522928436940E-001,-8.175930437241061E-001,9.621056744653161E-002,-8.189846538798083E-001,9.992793793522636E-002,
5.695000000000000E+009,-8.180806926494584E-001,1.063606836440027E-001,-8.165640580343690E-001,1.026666836757700E-001,-8.179102321613299E-001,1.062314455238289E-001,
5.700000000000000E+009,-8.169121814775183E-001,1.144844052216330E-001,-8.154039301372505E-001,1.107966088273885E-001,-8.168413007883668E-001,1.143156752035284E-001,
5.705000000000000E+009,-8.155714576968364E-001,1.219596002446483E-001,-8.140160711785235E-001,1.183375825414982E-001,-8.154725514830939E-001,1.218643653706949E-001,
5.710000000000000E+009,-8.131676117153527E-001,1.297721035349223E-001,-8.116034799884241E-001,1.260390985648907E-001,-8.131238637324925E-001,1.296035584614492E-001,
5.715000000000000E+009,-8.115990020581149E-001,1.381416500842612E-001,-8.099962129589722E-001,1.344837374258697E-001,-8.115632709195764E-001,1.381768696388669E-001,
5.720000000000000E+009,-8.090949991443549E-001,1.467626572342633E-001,-8.074379307293989E-001,1.429374618129116E-001,-8.089825255765213E-001,1.466889276327516E-001,
5.725000000000000E+009,-8.069851966771947E-001,1.542093904651063E-001,-8.052656183289707E-001,1.504753466120272E-001,-8.068594278139034E-001,1.541924651102369E-001,
5.730000000000000E+009,-8.052535582225313E-001,1.626412417010280E-001,-8.034044712123962E-001,1.587599830742468E-001,-8.051960244566709E-001,1.626093442226815E-001,
5.735000000000000E+009,-8.024692298458365E-001,1.697692428839471E-001,-8.006383702134270E-001,1.657568012497498E-001,-8.023554803644045E-001,1.697875702132151E-001,
5.740000000000000E+009,-7.996941828993149E-001,1.784345915902862E-001,-7.978123156764104E-001,1.743299580921822E-001,-7.994944306024531E-001,1.785124841167713E-001,
5.745000000000000E+009,-7.973080349934554E-001,1.852587980578644E-001,-7.954688352866826E-001,1.809360213796092E-001,-7.970702181140646E-001,1.852385897824244E-001,
5.750000000000000E+009,-7.939187738024791E-001,1.940505306962578E-001,-7.921556099967231E-001,1.896432482569171E-001,-7.936287751291546E-001,1.939292129588359E-001,
5.755000000000000E+009,-7.919906709127815E-001,2.021225348973030E-001,-7.901173440343288E-001,1.977391158404327E-001,-7.917508227475358E-001,2.020446288548071E-001,
5.760000000000000E+009,-7.884903124504213E-001,2.101351499579424E-001,-7.864210723943668E-001,2.056492513978143E-001,-7.882768059170093E-001,2.100193566246387E-001,
5.765000000000000E+009,-7.853711758679618E-001,2.190794013136390E-001,-7.831841091976002E-001,2.142023367864790E-001,-7.851751315260993E-001,2.188420363910167E-001,
5.770000000000000E+009,-7.818510377873373E-001,2.266871317852439E-001,-7.797293609849197E-001,2.213943277416541E-001,-7.816846620100102E-001,2.264978642282000E-001,
5.775000000000000E+009,-7.776860652642303E-001,2.351053638993141E-001,-7.759335419533954E-001,2.295767223053716E-001,-7.775888116155169E-001,2.349789638026940E-001,
5.780000000000000E+009,-7.734219886564219E-001,2.429416169773490E-001,-7.719003820017080E-001,2.374277036064373E-001,-7.733189522790999E-001,2.428447722858432E-001,
5.785000000000000E+009,-7.695605388431663E-001,2.512392013956099E-001,-7.680445526110689E-001,2.455677902837211E-001,-7.693188646143476E-001,2.512342579999380E-001,
5.790000000000000E+009,-7.645428803520230E-001,2.582207273005892E-001,-7.631178948180222E-001,2.523071262865296E-001,-7.641967022305812E-001,2.580164989653468E-001,
5.795000000000000E+009,-7.600624060414938E-001,2.655105173545813E-001,-7.588970356075504E-001,2.594340393579293E-001,-7.597474832412376E-001,2.651648436228846E-001,
5.800000000000000E+009,-7.556702998626110E-001,2.726092469929166E-001,-7.547650095753907E-001,2.666023834961570E-001,-7.555293888684587E-001,2.723171830109866E-001,
5.805000000000000E+009,-7.509171344173163E-001,2.797031262319245E-001,-7.501057845873467E-001,2.735587666620480E-001,-7.507235773865639E-001,2.794670327150661E-001,
5.810000000000000E+009,-7.460032373578576E-001,2.869940837189342E-001,-7.453963074004055E-001,2.807836045876232E-001,-7.457412959711964E-001,2.866680275405918E-001,
5.815000000000000E+009,-7.410550674192409E-001,2.935256557259441E-001,-7.405460530387578E-001,2.873358386992037E-001,-7.408786779027201E-001,2.930526063101075E-001,
5.820000000000000E+009,-7.365565095667606E-001,3.002179726041458E-001,-7.362784167310572E-001,2.938894041207244E-001,-7.365768989868501E-001,2.997682299257444E-001,
5.825000000000000E+009,-7.309690471882864E-001,3.070446638298348E-001,-7.309069377771806E-001,3.008326081985789E-001,-7.309714747000234E-001,3.068018807674717E-001,
5.830000000000000E+009,-7.261816758102928E-001,3.133802913466148E-001,-7.260685922925968E-001,3.071412903792009E-001,-7.259352439907324E-001,3.131323899558220E-001,
5.835000000000000E+009,-7.209726208543551E-001,3.198943642118486E-001,-7.210415989549891E-001,3.135970907222283E-001,-7.208203001869777E-001,3.194520467000220E-001,
5.840000000000000E+009,-7.152257877596383E-001,3.262355153784218E-001,-7.155164157034742E-001,3.198702468024978E-001,-7.152615358153677E-001,3.257855604158872E-001,
5.845000000000000E+009,-7.093836885965643E-001,3.323523041706364E-001,-7.097135238380731E-001,3.260261643097695E-001,-7.094419408189499E-001,3.320376800725388E-001,
5.850000000000000E+009,-7.037840266053757E-001,3.374603059312823E-001,-7.041526679161488E-001,3.307733856533203E-001,-7.037152448708988E-001,3.370276201418506E-001,
5.855000000000000E+009,-6.979934391452042E-001,3.438031336584366E-001,-6.987831931326873E-001,3.368412808855844E-001,-6.979275159039234E-001,3.432208499390054E-001,
5.860000000000000E+009,-6.919484797959045E-001,3.493732701183070E-001,-6.932991619508422E-001,3.426135284343450E-001,-6.921341107839144E-001,3.487140909961837E-001,
5.865000000000000E+009,-6.864489773837058E-001,3.544875801702963E-001,-6.880789301424969E-001,3.479031737424129E-001,-6.868034110431872E-001,3.539826381449461E-001,
5.870000000000000E+009,-6.808284813792808E-001,3.595152406436416E-001,-6.826556001605815E-001,3.532134495844399E-001,-6.812545557813781E-001,3.592476158696205E-001,
5.875000000000000E+009,-6.748911998517879E-001,3.647176673081873E-001,-6.768066267171355E-001,3.584064464916628E-001,-6.751805451228323E-001,3.645295282831853E-001,
5.880000000000000E+009,-6.692743626938202E-001,3.707054042644792E-001,-6.715069125199217E-001,3.645020228877712E-001,-6.695334426136447E-001,3.705580454754660E-001,
5.885000000000000E+009,-6.632395604479154E-001,3.757606583571237E-001,-6.656846714890259E-001,3.698473254769606E-001,-6.634529784774732E-001,3.755222530395849E-001,
5.890000000000000E+009,-6.571230506062472E-001,3.806540027196108E-001,-6.595761763171899E-001,3.748773868155920E-001,-6.574638407663668E-001,3.804330799680094E-001,
5.895000000000000E+009,-6.502914439385309E-001,3.858738303932882E-001,-6.529053191321594E-001,3.801859308702267E-001,-6.506011539238417E-001,3.857427654964176E-001,
5.900000000000000E+009,-6.431516712967931E-001,3.909448889938225E-001,-6.460216980510436E-001,3.854173440221180E-001,-6.434365924235973E-001,3.908360257299421E-001,
5.905000000000000E+009,-6.360992816147306E-001,3.952321108139004E-001,-6.391558807095749E-001,3.900179209107070E-001,-6.364089905487623E-001,3.950281021501123E-001,
5.910000000000000E+009,-6.285644859700131E-001,3.992983042493929E-001,-6.316802406385688E-001,3.944251015881553E-001,-6.289633788649712E-001,3.991748691541837E-001,
5.915000000000000E+009,-6.219022815885190E-001,4.040206962829641E-001,-6.248952782431019E-001,3.993333314671191E-001,-6.222882536759321E-001,4.039059194522333E-001,
5.920000000000000E+009,-6.145364104631705E-001,4.067205546286911E-001,-6.174886656735121E-001,4.022516326703408E-001,-6.150014650612304E-001,4.066729740638099E-001,
5.925000000000000E+009,-6.069759446940810E-001,4.096515721833442E-001,-6.099190655195955E-001,4.054498906491412E-001,-6.074659969680847E-001,4.097602072323316E-001,
5.930000000000000E+009,-5.990821113699243E-001,4.123611175655865E-001,-6.019758411046678E-001,4.084787333183472E-001,-5.994868479675154E-001,4.126400754982375E-001,
5.935000000000000E+009,-5.912770352606364E-001,4.143827099515693E-001,-5.939117833345318E-001,4.107010293433790E-001,-5.915445909399857E-001,4.146819370174831E-001,
5.940000000000000E+009,-5.842717682834364E-001,4.162624322298912E-001,-5.867208355105087E-001,4.126855009446246E-001,-5.843997115130697E-001,4.165662636607820E-001,
5.945000000000000E+009,-5.771159608689319E-001,4.182292299097423E-001,-5.793959245357082E-001,4.145913022436171E-001,-5.773053209823835E-001,4.183421107291813E-001,
5.950000000000000E+009,-5.694469214525166E-001,4.198039604286789E-001,-5.714816181847980E-001,4.162736437986813E-001,-5.696089330683019E-001,4.200312122070373E-001,
5.955000000000000E+009,-5.615847528850306E-001,4.201243062656664E-001,-5.634523024174243E-001,4.164551574870450E-001,-5.616499147460859E-001,4.202911029665241E-001,
5.960000000000000E+009,-5.533027516015086E-001,4.201379840133023E-001,-5.551160457548875E-001,4.165325647126262E-001,-5.534186327471931E-001,4.204102895695745E-001,
5.965000000000000E+009,-5.455928567921552E-001,4.186664132030916E-001,-5.472987956372102E-001,4.149962319576223E-001,-5.454773928422665E-001,4.188754223697728E-001,
5.970000000000000E+009,-5.378023209879151E-001,4.168757900871309E-001,-5.394635535551702E-001,4.131137441116035E-001,-5.377527873491583E-001,4.168792128302064E-001,
5.975000000000000E+009,-5.316970988657946E-001,4.138795977021488E-001,-5.333112616877730E-001,4.100707411298891E-001,-5.318629803335890E-001,4.139321907000837E-001,
5.980000000000000E+009,-5.256019247021343E-001,4.108138059493097E-001,-5.271204175793662E-001,4.070232401759665E-001,-5.256963650071125E-001,4.110189277734533E-001,
5.985000000000000E+009,-5.203367523836794E-001,4.069933788022290E-001,-5.217579871559724E-001,4.032151561069887E-001,-5.204060036507516E-001,4.071774987583648E-001,
5.990000000000000E+009,-5.159791581800926E-001,4.026899115926579E-001,-5.172356838090852E-001,3.987846413783640E-001,-5.160307790787206E-001,4.030236156335579E-001,
5.995000000000000E+009,-5.115713457981951E-001,3.975307486127744E-001,-5.129020666600686E-001,3.933964730172642E-001,-5.114912482968648E-001,3.979231209181057E-001,
6.000000000000000E+009,-5.095357250313420E-001,3.922324816651461E-001,-5.110478843313621E-001,3.880439710876970E-001,-5.092911784979938E-001,3.925721744828878E-001,
